InstrumentID,Price,IsBuy,Timestamp
6,197.06,Buy,1758149553149643900
7,178.511,Sell,1758149553149645200
8,183.565,Sell,1758149553149653000
9,103.249,Buy,1758149553149654300
0,137.187,Buy,1758149553149655600
1,153.343,Buy,1758149553149656900
2,168.798,Sell,1758149553149658300
3,134.281,Buy,1758149553149659500
4,117.622,Buy,1758149553149662300
5,186.271,Sell,1758149553149663600
6,165.421,Sell,1758149553149665000
7,179.789,Buy,1758149553149666300
8,106.781,Buy,1758149553149667500
9,100.866,Buy,1758149553149668700
0,151.168,Sell,1758149553149669900
1,196.001,Buy,1758149553149671000
2,136.331,Buy,1758149553149672100
3,124.747,Buy,1758149553149673200
4,103.86,Buy,1758149553149674300
5,152.158,Buy,1758149553149675300
7,183.42,Buy,1758149553149677500
8,168.873,Sell,1758149553149678600
9,101.59,Buy,1758149553149679600
0,175.534,Buy,1758149553149680800
1,192.176,Sell,1758149553149681900
2,101.861,Buy,1758149553149682900
3,185.972,Sell,1758149553149684000
5,174.478,Sell,1758149553149686000
6,164.724,Sell,1758149553149687100
7,191.914,Buy,1758149553149688100
8,131.078,Buy,1758149553149689200
9,132.873,Buy,1758149553149690300
1,117.936,Buy,1758149553149692200
2,106.74,Buy,1758149553149693300
3,122.174,Buy,1758149553149694400
4,129.744,Sell,1758149553149695500
5,159.006,Buy,1758149553149696600
6,191.521,Buy,1758149553149697700
7,187.208,Sell,1758149553149698800
8,163.498,Sell,1758149553149699800
9,125.398,Buy,1758149553149700900
0,198.756,Buy,1758149553149702000
1,138.88,Buy,1758149553149703100
2,113.887,Buy,1758149553149704400
3,113.133,Buy,1758149553149707300
5,145.477,Buy,1758149553149709400
7,142.274,Buy,1758149553149711500
8,104.58,Buy,1758149553149712700
9,199.915,Buy,1758149553149713800
0,117.094,Buy,1758149553149714800
1,171.667,Buy,1758149553149716100
2,185.84,Buy,1758149553149717200
4,146.618,Sell,1758149553149719300
5,181.156,Sell,1758149553149720400
6,129.912,Buy,1758149553149721600
7,106.028,Buy,1758149553149722500
8,100.439,Buy,1758149553149723500
9,157.358,Sell,1758149553149724800
0,189.612,Sell,1758149553149725900
1,176.157,Buy,1758149553149726900
2,144.522,Sell,1758149553149728000
3,145.706,Buy,1758149553149729100
4,122.667,Buy,1758149553149730200
5,143.521,Buy,1758149553149731300
6,186.087,Sell,1758149553149732300
7,130.218,Buy,1758149553149733500
8,103.91,Buy,1758149553149736300
9,190.152,Sell,1758149553149737700
0,108.595,Buy,1758149553149739200
1,139.327,Buy,1758149553149740700
2,119.804,Buy,1758149553149742000
3,193.725,Buy,1758149553149743400
4,156.109,Sell,1758149553149744700
5,142.756,Buy,1758149553149746100
6,146.646,Buy,1758149553149747400
7,147.922,Buy,1758149553149748800
8,114.087,Buy,1758149553149750100
9,177.565,Sell,1758149553149751400
0,166.383,Sell,1758149553149752800
1,136.17,Buy,1758149553149754200
2,150.474,Sell,1758149553149755500
3,172.152,Sell,1758149553149756900
4,108.253,Buy,1758149553149758200
5,128.974,Buy,1758149553149759500
6,187.064,Sell,1758149553149760800
7,174.614,Buy,1758149553149762200
8,165.699,Buy,1758149553149763500
1,121.752,Buy,1758149553149767200
2,171.146,Buy,1758149553149768500
3,115.841,Buy,1758149553149769800
4,196.881,Buy,1758149553149771100
6,194.029,Buy,1758149553149773700
7,107.33,Buy,1758149553149775100
8,132.175,Sell,1758149553149776500
9,165.246,Sell,1758149553149777700
0,166.611,Sell,1758149553149779100
2,198.29,Buy,1758149553149781400
3,170.356,Sell,1758149553149782700
5,170.645,Buy,1758149553149785100
6,134.34,Buy,1758149553149786400
7,136.497,Buy,1758149553149787700
8,193.243,Sell,1758149553149789100
9,106.738,Buy,1758149553149790400
0,171.501,Buy,1758149553149791700
1,127.537,Buy,1758149553149793000
3,126.579,Buy,1758149553149795200
4,198.555,Buy,1758149553149796500
5,114.991,Buy,1758149553149797900
6,115.494,Buy,1758149553149800800
7,101.974,Buy,1758149553149802100
8,191.156,Sell,1758149553149803500
9,137.098,Buy,1758149553149805000
0,184.205,Buy,1758149553149806400
1,153.797,Sell,1758149553149807700
2,187.674,Sell,1758149553149809000
3,117.286,Buy,1758149553149810300
4,129.56,Buy,1758149553149811600
5,135.077,Buy,1758149553149812900
6,112.854,Buy,1758149553149814200
7,119.404,Buy,1758149553149815400
8,158.361,Sell,1758149553149816800
9,101.392,Buy,1758149553149818100
1,172.755,Buy,1758149553149820400
2,135.063,Buy,1758149553149823200
3,175.319,Sell,1758149553149824400
4,133.345,Buy,1758149553149825600
5,155.032,Buy,1758149553149826700
6,185.38,Sell,1758149553149827800
7,113.04,Buy,1758149553149828900
8,128.753,Buy,1758149553149830000
9,156.567,Sell,1758149553149831100
0,166.254,Sell,1758149553149832200
1,194.283,Buy,1758149553149833300
2,102.017,Buy,1758149553149834300
3,187.868,Buy,1758149553149835400
4,118.823,Buy,1758149553149836500
5,142.624,Buy,1758149553149837600
6,180.228,Sell,1758149553149838600
7,106.988,Buy,1758149553149839700
8,118.079,Buy,1758149553149840800
9,197.025,Buy,1758149553149841800
0,112.928,Buy,1758149553149842900
1,173.527,Sell,1758149553149844000
2,164.772,Sell,1758149553149845000
3,114.755,Buy,1758149553149846100
4,104.777,Buy,1758149553149847100
5,132.171,Buy,1758149553149848200
6,183.262,Sell,1758149553149849300
7,175.738,Sell,1758149553149850300
8,121.231,Buy,1758149553149851400
9,145.052,Buy,1758149553149852500
0,146.573,Buy,1758149553149853500
1,113.18,Buy,1758149553149854500
4,137.209,Buy,1758149553149857500
5,188.159,Sell,1758149553149858600
6,198.325,Buy,1758149553149859700
7,150.08,Sell,1758149553149860800
8,117.15,Buy,1758149553149861900
9,124.789,Buy,1758149553149862900
0,143.095,Buy,1758149553149863900
1,135.603,Buy,1758149553149864900
2,151.365,Buy,1758149553149866000
3,123.09,Buy,1758149553149867000
4,124.377,Buy,1758149553149868000
5,168.956,Sell,1758149553149869100
6,127.727,Buy,1758149553149870100
7,106.268,Buy,1758149553149871200
0,120.507,Buy,1758149553149874100
1,126.035,Buy,1758149553149875200
2,168.951,Sell,1758149553149876200
3,120.128,Buy,1758149553149877300
5,156.566,Sell,1758149553149879300
6,123.223,Buy,1758149553149885600
7,130.18,Sell,1758149553149886900
8,125.25,Buy,1758149553149888000
9,144.733,Buy,1758149553149889100
0,105.829,Buy,1758149553149890200
1,121.149,Buy,1758149553149891400
2,101.598,Buy,1758149553149892500
3,165.036,Sell,1758149553149893600
4,185.96,Buy,1758149553149894700
5,163.39,Sell,1758149553149895900
7,107.367,Buy,1758149553149899700
8,189.336,Sell,1758149553149900800
0,196.896,Buy,1758149553149902900
1,128.695,Buy,1758149553149904000
2,195.564,Buy,1758149553149905000
3,152.095,Sell,1758149553149906200
4,176.375,Sell,1758149553149907300
5,161.28,Sell,1758149553149908300
6,189.408,Buy,1758149553149909400
7,108.334,Buy,1758149553149910500
8,193.552,Buy,1758149553149911500
9,197.352,Buy,1758149553149912600
1,143.475,Buy,1758149553149914600
2,133.582,Buy,1758149553149915700
3,101.959,Buy,1758149553149916800
4,198.236,Buy,1758149553149917900
6,196.505,Buy,1758149553149920000
7,114.643,Buy,1758149553149921200
8,162.521,Sell,1758149553149922300
9,192.975,Sell,1758149553149923400
0,116.98,Buy,1758149553149924500
1,170.578,Buy,1758149553149925600
2,134.273,Buy,1758149553149926700
4,175.09,Sell,1758149553149928800
5,130.101,Buy,1758149553149929900
6,164.631,Buy,1758149553149931100
7,126.9,Buy,1758149553149932100
8,161.352,Sell,1758149553149933200
9,124.955,Buy,1758149553149934300
0,112.596,Buy,1758149553149935400
1,186.502,Buy,1758149553149936500
2,130.318,Buy,1758149553149937600
3,177.902,Buy,1758149553149938700
4,161.125,Sell,1758149553149939800
5,170.734,Sell,1758149553149940900
7,107.026,Buy,1758149553149943000
8,131.381,Buy,1758149553149944200
0,195.791,Buy,1758149553149946200
1,157.641,Sell,1758149553149947300
2,153.196,Sell,1758149553149948400
3,163.105,Sell,1758149553149949500
4,147.281,Buy,1758149553149950700
7,101.071,Buy,1758149553149953800
8,108.454,Buy,1758149553149954900
9,127.606,Buy,1758149553149956000
0,163.311,Sell,1758149553149957100
1,193.053,Sell,1758149553149958200
2,176.763,Buy,1758149553149959300
3,188.777,Sell,1758149553149960400
4,140.491,Buy,1758149553149961500
5,182.02,Sell,1758149553149962800
6,184.044,Sell,1758149553149963900
7,187.301,Sell,1758149553149965100
8,120.566,Buy,1758149553149966200
9,100.034,Buy,1758149553149967600
0,106.26,Buy,1758149553149970500
1,165.813,Sell,1758149553149972100
2,159.29,Sell,1758149553149973400
3,196.373,Buy,1758149553149974600
5,190.054,Buy,1758149553149976800
6,169.337,Sell,1758149553149978000
7,108.322,Buy,1758149553149979200
8,150.869,Buy,1758149553149980300
9,121.513,Buy,1758149553149981500
0,191.587,Sell,1758149553149982600
1,188.699,Sell,1758149553149983700
2,175.898,Sell,1758149553149984800
3,187.198,Sell,1758149553149985900
4,127.476,Buy,1758149553149987100
5,146.378,Buy,1758149553149988300
6,147.936,Buy,1758149553149989400
7,196.522,Buy,1758149553149990600
8,115.565,Buy,1758149553149991800
9,158.644,Buy,1758149553149992900
0,193.254,Buy,1758149553149994000
1,173.197,Sell,1758149553149995200
2,133.474,Buy,1758149553149996300
3,190.24,Sell,1758149553149997500
4,151.92,Buy,1758149553149998600
5,122.88,Buy,1758149553149999700
6,136.561,Buy,1758149553150000900
7,183.955,Sell,1758149553150002000
8,169.038,Sell,1758149553150003100
9,173.554,Buy,1758149553150004200
0,145.626,Buy,1758149553150005400
1,132.259,Buy,1758149553150006500
2,166.446,Sell,1758149553150007600
3,135.391,Buy,1758149553150008800
4,143.798,Buy,1758149553150009900
5,114.756,Buy,1758149553150011000
6,116.457,Buy,1758149553150011900
7,116.478,Buy,1758149553150013100
8,171.436,Buy,1758149553150014300
9,188.317,Buy,1758149553150015400
0,125.816,Buy,1758149553150016500
1,190.363,Sell,1758149553150017700
2,195.192,Buy,1758149553150018800
3,194.6,Sell,1758149553150020000
4,186.805,Sell,1758149553150021100
6,128.675,Buy,1758149553150023300
7,115.958,Buy,1758149553150024400
8,118.494,Buy,1758149553150025500
9,164.56,Sell,1758149553150026600
0,156.236,Sell,1758149553150034500
1,118.731,Buy,1758149553150035400
2,133.592,Buy,1758149553150036500
3,167.194,Buy,1758149553150037600
4,167.962,Sell,1758149553150038800
5,161.108,Buy,1758149553150039900
6,119.329,Buy,1758149553150041000
7,155.147,Sell,1758149553150042200
9,172.929,Sell,1758149553150044300
0,199.927,Buy,1758149553150045400
1,179.134,Sell,1758149553150046500
3,190.624,Sell,1758149553150048600
4,131.798,Buy,1758149553150051500
5,199.782,Buy,1758149553150053000
6,159.973,Sell,1758149553150054300
7,147.212,Sell,1758149553150055900
8,141.405,Buy,1758149553150057200
9,100.99,Buy,1758149553150058500
0,109.346,Buy,1758149553150059900
1,190.931,Buy,1758149553150061100
2,133.263,Buy,1758149553150062500
3,101.512,Buy,1758149553150063600
4,117.708,Buy,1758149553150065000
5,120.529,Buy,1758149553150066300
6,138.198,Buy,1758149553150067700
7,135.132,Buy,1758149553150069100
8,132.375,Buy,1758149553150070400
9,175.986,Sell,1758149553150071800
0,183.529,Sell,1758149553150073200
1,120.199,Buy,1758149553150074500
2,138.853,Buy,1758149553150075800
3,135.004,Buy,1758149553150077100
4,131.894,Buy,1758149553150078300
5,183.573,Sell,1758149553150079500
6,109.767,Buy,1758149553150080700
7,105.744,Buy,1758149553150081900
8,133.515,Buy,1758149553150083100
9,107.493,Buy,1758149553150084500
0,109.56,Buy,1758149553150085800
1,195.179,Buy,1758149553150087000
2,159.606,Buy,1758149553150088300
3,165.115,Buy,1758149553150089600
4,152.593,Buy,1758149553150091000
5,131.549,Buy,1758149553150092300
6,150.42,Sell,1758149553150093700
7,157.044,Sell,1758149553150095100
8,102.735,Buy,1758149553150096400
9,115.713,Buy,1758149553150097800
0,106.455,Buy,1758149553150099100
1,178.248,Sell,1758149553150100400
2,141.804,Buy,1758149553150101800
3,198.478,Buy,1758149553150103100
4,105.055,Buy,1758149553150104400
5,178.375,Sell,1758149553150105800
6,173.881,Buy,1758149553150107100
7,120.153,Buy,1758149553150108500
8,110.953,Buy,1758149553150109800
9,152.71,Buy,1758149553150111000
0,105.477,Buy,1758149553150112400
1,181.462,Sell,1758149553150113600
2,103.569,Buy,1758149553150114800
3,146.403,Buy,1758149553150116100
4,157.815,Sell,1758149553150117300
5,162.899,Sell,1758149553150118600
6,154.287,Sell,1758149553150120000
7,196.919,Buy,1758149553150121300
8,132.997,Buy,1758149553150122500
9,161.27,Buy,1758149553150123900
0,102.952,Buy,1758149553150125200
1,131.629,Buy,1758149553150126600
2,184.311,Sell,1758149553150127900
3,109.467,Buy,1758149553150129300
4,163.706,Buy,1758149553150130600
5,164.936,Sell,1758149553150132000
6,105.98,Buy,1758149553150133400
7,109.757,Buy,1758149553150134800
9,129.234,Buy,1758149553150142800
0,184.822,Sell,1758149553150143900
1,117.472,Buy,1758149553150145100
2,121.029,Buy,1758149553150146700
3,148.878,Buy,1758149553150147900
4,138.558,Buy,1758149553150149100
6,117.417,Buy,1758149553150151300
7,172.808,Sell,1758149553150152400
8,193.178,Sell,1758149553150153600
9,174.575,Sell,1758149553150154800
1,121.733,Buy,1758149553150156900
2,114.981,Buy,1758149553150158000
3,190.839,Buy,1758149553150159100
4,162.032,Sell,1758149553150160200
5,100.253,Buy,1758149553150161300
6,101.234,Buy,1758149553150162500
7,106.336,Buy,1758149553150163600
8,155.609,Sell,1758149553150164700
9,147.955,Sell,1758149553150165900
0,197.631,Buy,1758149553150167000
1,138.301,Buy,1758149553150168100
2,148.515,Sell,1758149553150169200
3,134.161,Buy,1758149553150170400
4,107.423,Buy,1758149553150171500
5,122.928,Buy,1758149553150172700
6,107.703,Buy,1758149553150173800
7,149.346,Sell,1758149553150174900
8,192.612,Sell,1758149553150176000
9,116.105,Buy,1758149553150177200
0,104.729,Buy,1758149553150178300
1,169.117,Buy,1758149553150179400
2,157.471,Buy,1758149553150180500
3,123.986,Buy,1758149553150181700
4,118.951,Buy,1758149553150182800
5,155.159,Buy,1758149553150184000
6,186.547,Buy,1758149553150185100
7,122.928,Buy,1758149553150186300
8,164.098,Sell,1758149553150187400
9,173.864,Sell,1758149553150188500
0,183.244,Sell,1758149553150189600
1,183.274,Buy,1758149553150190700
2,157.343,Sell,1758149553150191800
3,141.899,Buy,1758149553150193000
4,197.149,Buy,1758149553150194100
6,146.692,Sell,1758149553150196200
7,175.526,Sell,1758149553150197300
8,112.779,Buy,1758149553150198400
9,123.676,Buy,1758149553150199600
0,113.651,Buy,1758149553150200700
1,100.75,Buy,1758149553150201800
2,119.809,Buy,1758149553150203000
3,120.524,Buy,1758149553150204100
4,150.959,Sell,1758149553150205300
5,132.57,Buy,1758149553150206400
6,174.263,Sell,1758149553150207500
7,135.098,Buy,1758149553150208700
8,122.92,Buy,1758149553150209800
9,178.416,Sell,1758149553150210900
0,104.916,Buy,1758149553150212000
1,192.445,Sell,1758149553150213200
2,158.095,Sell,1758149553150214700
3,173.635,Sell,1758149553150215800
4,176.022,Sell,1758149553150216900
5,194.489,Sell,1758149553150217900
6,151.66,Sell,1758149553150219100
7,184.819,Sell,1758149553150220100
8,116.743,Buy,1758149553150221300
9,164.339,Sell,1758149553150222800
0,109.445,Buy,1758149553150223900
1,133.984,Buy,1758149553150225000
2,153.689,Sell,1758149553150226200
3,111.041,Buy,1758149553150227300
4,125.888,Buy,1758149553150228500
5,102.4,Buy,1758149553150229600
6,114.42,Buy,1758149553150230700
7,180.648,Sell,1758149553150231900
8,164.931,Sell,1758149553150233000
0,109.37,Buy,1758149553150235100
2,186.081,Sell,1758149553150237200
3,160.137,Sell,1758149553150238300
4,142.506,Buy,1758149553150239400
5,106.45,Buy,1758149553150240600
6,149.352,Sell,1758149553150241700
7,101.487,Buy,1758149553150242800
8,139.862,Buy,1758149553150243900
9,112.741,Buy,1758149553150245100
0,198.976,Buy,1758149553150246200
1,131.888,Buy,1758149553150247300
2,113.376,Buy,1758149553150248500
3,114.971,Buy,1758149553150249500
4,122.284,Buy,1758149553150250600
5,139.586,Buy,1758149553150251700
6,187.654,Buy,1758149553150252900
7,156.47,Sell,1758149553150254000
8,140.43,Buy,1758149553150255100
9,196.174,Buy,1758149553150256300
0,179.893,Sell,1758149553150257400
1,110.763,Buy,1758149553150258500
2,157.76,Sell,1758149553150259600
3,152.286,Sell,1758149553150260800
5,108.11,Buy,1758149553150262900
6,140.459,Buy,1758149553150264000
7,132.918,Buy,1758149553150265100
8,195.933,Buy,1758149553150266200
9,122.545,Buy,1758149553150267300
0,167.257,Sell,1758149553150268500
1,178.764,Sell,1758149553150269600
2,109.987,Buy,1758149553150270800
3,141.138,Sell,1758149553150271900
4,105.746,Buy,1758149553150273000
5,177.782,Sell,1758149553150274200
6,160.001,Sell,1758149553150275300
7,118.88,Buy,1758149553150276400
8,168.087,Sell,1758149553150277500
9,188.132,Sell,1758149553150278700
0,136.433,Buy,1758149553150279800
1,197.236,Buy,1758149553150280900
2,153.453,Sell,1758149553150282100
3,121.602,Buy,1758149553150283300
4,185.439,Sell,1758149553150284400
5,161.116,Sell,1758149553150285500
6,126.318,Buy,1758149553150287000
7,180.737,Sell,1758149553150288100
8,192.355,Sell,1758149553150289200
9,190.976,Buy,1758149553150290300
0,100.829,Buy,1758149553150291400
1,159.624,Sell,1758149553150292500
2,123.546,Buy,1758149553150293700
3,160.193,Sell,1758149553150294700
4,123.848,Buy,1758149553150295900
5,179.885,Sell,1758149553150297000
6,165.069,Sell,1758149553150298500
7,175.369,Sell,1758149553150299600
8,130.151,Buy,1758149553150300700
9,106.494,Buy,1758149553150301900
0,182.672,Sell,1758149553150303000
1,121.467,Buy,1758149553150304100
2,104.27,Buy,1758149553150305300
3,104.839,Buy,1758149553150306400
4,190.579,Sell,1758149553150307500
5,104.983,Buy,1758149553150308600
6,188.469,Buy,1758149553150309700
7,169.796,Sell,1758149553150310800
8,140.456,Buy,1758149553150311900
9,152.589,Buy,1758149553150313100
0,173.542,Sell,1758149553150314200
1,185.283,Sell,1758149553150315300
2,110.33,Buy,1758149553150316400
3,100.879,Buy,1758149553150317500
5,165.035,Sell,1758149553150319600
6,127.045,Buy,1758149553150320700
7,119.685,Buy,1758149553150321900
8,105.338,Buy,1758149553150323000
9,145.676,Buy,1758149553150324200
0,174.979,Sell,1758149553150325300
2,169.184,Buy,1758149553150327400
3,152.955,Sell,1758149553150328500
6,190.449,Sell,1758149553150332700
7,156.387,Sell,1758149553150333700
8,161.509,Sell,1758149553150334800
9,104.304,Buy,1758149553150335900
0,107.274,Buy,1758149553150336900
1,177.819,Sell,1758149553150338000
2,158.546,Sell,1758149553150339100
3,174.445,Buy,1758149553150340100
4,154.403,Sell,1758149553150341200
5,189.005,Sell,1758149553150342200
6,140.575,Buy,1758149553150343300
7,109.914,Buy,1758149553150344400
8,119.733,Buy,1758149553150345500
9,160.266,Sell,1758149553150346500
0,127.193,Buy,1758149553150347600
1,196.008,Buy,1758149553150348700
3,143.338,Sell,1758149553150350700
4,108.91,Buy,1758149553150351800
5,123.629,Buy,1758149553150352900
6,185.805,Sell,1758149553150353900
7,123.568,Buy,1758149553150355000
8,132.954,Buy,1758149553150356100
9,198.7,Buy,1758149553150357200
0,178.313,Buy,1758149553150358600
1,149.163,Buy,1758149553150359700
2,143.936,Sell,1758149553150360800
3,181.198,Sell,1758149553150361900
4,101.826,Buy,1758149553150362900
5,197.768,Buy,1758149553150366400
6,102.024,Buy,1758149553150367600
7,129.228,Buy,1758149553150368700
8,178.388,Buy,1758149553150369900
9,156.829,Sell,1758149553150371000
0,166.218,Sell,1758149553150372100
1,180.626,Sell,1758149553150373200
2,199.863,Buy,1758149553150374400
3,197.471,Buy,1758149553150375500
4,123.07,Buy,1758149553150376500
5,165.38,Sell,1758149553150377900
6,115.502,Buy,1758149553150379000
7,177.993,Buy,1758149553150380100
8,175.933,Sell,1758149553150381200
0,155.447,Sell,1758149553150383200
1,108.171,Buy,1758149553150384200
2,157.646,Sell,1758149553150385300
3,154.36,Sell,1758149553150386300
4,176.147,Buy,1758149553150387300
5,124.948,Buy,1758149553150388400
6,115.082,Buy,1758149553150389500
7,197.507,Buy,1758149553150390600
9,175.156,Sell,1758149553150392600
0,109.855,Buy,1758149553150393600
1,108.36,Buy,1758149553150394700
2,113.233,Buy,1758149553150395800
3,198.532,Buy,1758149553150396900
4,170.873,Sell,1758149553150397900
5,103.978,Buy,1758149553150399000
6,174.451,Sell,1758149553150400100
7,186.535,Sell,1758149553150401100
8,148.481,Sell,1758149553150402100
9,175.923,Buy,1758149553150403200
0,112.294,Buy,1758149553150404300
1,126.387,Buy,1758149553150405300
2,137.974,Buy,1758149553150412600
3,141.244,Buy,1758149553150413700
4,173.985,Sell,1758149553150414700
5,199.455,Buy,1758149553150415800
7,188.206,Sell,1758149553150417800
8,169.079,Sell,1758149553150418800
9,134.338,Buy,1758149553150419900
0,187.23,Buy,1758149553150420900
1,130.268,Buy,1758149553150422000
2,185.709,Buy,1758149553150423100
3,188.52,Sell,1758149553150424100
4,176.531,Buy,1758149553150425200
6,181.082,Sell,1758149553150427100
7,104.269,Buy,1758149553150428200
8,179.238,Buy,1758149553150429200
9,145.317,Buy,1758149553150430300
0,152.584,Sell,1758149553150431400
1,176.155,Buy,1758149553150432400
3,186.81,Sell,1758149553150434400
4,107.724,Buy,1758149553150435800
5,151.206,Buy,1758149553150436900
7,139.615,Buy,1758149553150438900
8,152.739,Buy,1758149553150439900
9,180.36,Buy,1758149553150441000
0,195.333,Buy,1758149553150442000
1,101.118,Buy,1758149553150443100
2,199.977,Buy,1758149553150444100
3,121.12,Buy,1758149553150445200
4,110.151,Buy,1758149553150446300
5,161.319,Sell,1758149553150447400
6,103.696,Buy,1758149553150448400
7,154.989,Buy,1758149553150449400
8,147.319,Buy,1758149553150450500
0,186.069,Sell,1758149553150452500
1,198.637,Buy,1758149553150453600
2,191.35,Sell,1758149553150454600
3,115.619,Buy,1758149553150455700
4,158.617,Buy,1758149553150456700
5,178.904,Buy,1758149553150457800
6,186.388,Sell,1758149553150459200
7,196.118,Buy,1758149553150460200
8,189.978,Sell,1758149553150461200
9,193.56,Sell,1758149553150462300
1,149.663,Sell,1758149553150464300
2,144.109,Buy,1758149553150465300
4,124.79,Buy,1758149553150467400
5,145.174,Buy,1758149553150468400
6,124.942,Buy,1758149553150469500
7,132.188,Buy,1758149553150470600
8,138.072,Buy,1758149553150471600
9,178.461,Sell,1758149553150472700
0,102.835,Buy,1758149553150473800
1,192.417,Sell,1758149553150474800
2,105.573,Buy,1758149553150475900
3,107.265,Buy,1758149553150477000
4,167.961,Sell,1758149553150478000
5,120.027,Buy,1758149553150479100
6,174.189,Sell,1758149553150480200
7,133.42,Buy,1758149553150481200
8,156.14,Buy,1758149553150482300
9,117.124,Buy,1758149553150483300
0,129.188,Buy,1758149553150484300
1,163.164,Sell,1758149553150485400
2,145.192,Buy,1758149553150486500
3,118.687,Buy,1758149553150487500
4,121.332,Buy,1758149553150488500
5,152.639,Sell,1758149553150489600
6,125.725,Buy,1758149553150490700
7,145.02,Buy,1758149553150491700
8,167.541,Buy,1758149553150492800
9,190.713,Sell,1758149553150493800
0,177.009,Buy,1758149553150494900
1,156.645,Sell,1758149553150496000
2,181.019,Buy,1758149553150497000
3,134.842,Buy,1758149553150498100
4,111.709,Buy,1758149553150499200
5,127.164,Buy,1758149553150500200
6,121.015,Buy,1758149553150501300
7,129.05,Buy,1758149553150502300
8,188.767,Buy,1758149553150503700
9,135.316,Buy,1758149553150504800
0,173.633,Sell,1758149553150505800
1,101.049,Buy,1758149553150506900
2,146.446,Buy,1758149553150507900
3,193.378,Buy,1758149553150509000
4,158.304,Sell,1758149553150510000
5,145.236,Buy,1758149553150511100
6,168.11,Sell,1758149553150512100
7,159.332,Sell,1758149553150513200
9,182.352,Sell,1758149553150515200
0,106.915,Buy,1758149553150516300
1,147.387,Buy,1758149553150517300
2,110.297,Buy,1758149553150518400
3,108.977,Buy,1758149553150519400
4,115.997,Buy,1758149553150520400
5,197.396,Buy,1758149553150521600
6,132.088,Buy,1758149553150522600
7,182.351,Buy,1758149553150523700
8,113.111,Buy,1758149553150524500
9,106.306,Buy,1758149553150525600
0,138.786,Buy,1758149553150526600
1,130.998,Buy,1758149553150527600
2,129.042,Buy,1758149553150528700
3,132.938,Buy,1758149553150530100
4,100.65,Buy,1758149553150531100
5,119.088,Buy,1758149553150532100
6,107.355,Buy,1758149553150533200
7,140.34,Buy,1758149553150534200
8,146.019,Buy,1758149553150535200
9,101.47,Buy,1758149553150536300
0,111.318,Buy,1758149553150537300
1,198.708,Buy,1758149553150538400
2,105.757,Buy,1758149553150539400
3,195.857,Buy,1758149553150540500
4,139.395,Sell,1758149553150541500
5,111.54,Buy,1758149553150542500
6,163.899,Sell,1758149553150543600
7,104.766,Buy,1758149553150544700
8,169.436,Buy,1758149553150545700
9,148.879,Buy,1758149553150546800
0,161.235,Sell,1758149553150547900
1,148.859,Buy,1758149553150548900
2,120.319,Buy,1758149553150549900
3,190.34,Sell,1758149553150551100
4,191.643,Buy,1758149553150552100
5,181.674,Sell,1758149553150553200
6,183.501,Buy,1758149553150554300
7,188.809,Sell,1758149553150555300
8,117.374,Buy,1758149553150556400
9,190.368,Buy,1758149553150557400
0,146.744,Sell,1758149553150558500
1,170.57,Sell,1758149553150559500
2,149.205,Buy,1758149553150560500
3,125.91,Buy,1758149553150561600
4,190.81,Sell,1758149553150562600
5,191.108,Buy,1758149553150563600
6,130.168,Buy,1758149553150564700
7,154.317,Sell,1758149553150565800
8,192.432,Sell,1758149553150566800
9,115.18,Buy,1758149553150567800
0,170.437,Sell,1758149553150568900
1,141.43,Buy,1758149553150570000
2,128.143,Buy,1758149553150571400
3,133.266,Buy,1758149553150572500
4,197.322,Buy,1758149553150573600
5,197.937,Buy,1758149553150574700
6,178.816,Sell,1758149553150575700
7,139.23,Buy,1758149553150576800
8,136.612,Buy,1758149553150577800
9,106.455,Buy,1758149553150578900
1,114.516,Buy,1758149553150580900
2,186.717,Sell,1758149553150581900
3,174.609,Buy,1758149553150583000
4,108.404,Buy,1758149553150584100
5,139.416,Buy,1758149553150585100
6,156.082,Sell,1758149553150586200
7,145.691,Buy,1758149553150587200
8,181.346,Sell,1758149553150588300
9,196.188,Buy,1758149553150589400
0,127.936,Buy,1758149553150590400
1,154.609,Sell,1758149553150591400
2,102.978,Buy,1758149553150592600
3,165.906,Sell,1758149553150593600
4,163.637,Sell,1758149553150594700
5,139.748,Buy,1758149553150595700
7,164.757,Buy,1758149553150597700
9,155.55,Sell,1758149553150599700
0,136.87,Buy,1758149553150601100
1,103.858,Buy,1758149553150602200
2,178.723,Sell,1758149553150603200
3,135.793,Buy,1758149553150604300
4,145.662,Buy,1758149553150605300
5,158.862,Buy,1758149553150606400
6,100.254,Buy,1758149553150607400
8,180.101,Sell,1758149553150609400
9,165.463,Sell,1758149553150610400
0,149.882,Buy,1758149553150611400
1,166.13,Sell,1758149553150612500
2,112.665,Buy,1758149553150613500
3,167.707,Sell,1758149553150614600
4,110.633,Buy,1758149553150615600
5,141.665,Buy,1758149553150616700
6,162.31,Sell,1758149553150617700
7,127.094,Buy,1758149553150618800
8,150.939,Buy,1758149553150619900
9,118.305,Buy,1758149553150621000
0,163.086,Buy,1758149553150622100
1,172.663,Buy,1758149553150623100
2,168.193,Sell,1758149553150624100
3,197.478,Buy,1758149553150625200
4,166.929,Sell,1758149553150626200
6,188.718,Buy,1758149553150628200
7,182.374,Sell,1758149553150629200
8,110.018,Buy,1758149553150630300
9,125.004,Buy,1758149553150631400
